10,1920,NEW YORK,1914,5660933.761
11,1920,NEW YORK,1408,5665563.988
12,1920,NEW YORK,800,5670211.093
13,1920,NEW YORK,416,5674874.914
14,1920,NEW YORK,196,5679555.29
15,1920,NEW YORK,123,5684252.057
16,1920,NEW YORK,87,5688965.054
17,1920,NEW YORK,59,5693694.119
18,1920,NEW YORK,31,5698439.089
19,1920,NEW YORK,31,5703199.803
20,1920,NEW YORK,48,5707976.098
21,1920,NEW YORK,53,5712767.812
22,1920,NEW YORK,83,5717574.782
23,1920,NEW YORK,101,5722396.848
24,1920,NEW YORK,94,5727233.847
25,1920,NEW YORK,149,5732085.615
26,1920,NEW YORK,122,5736951.993
1,1920,NEWARK,346,414524
2,1920,NEWARK,550,414708.5556
3,1920,NEWARK,363,414892.7273
4,1920,NEWARK,443,415076.5128
5,1920,NEWARK,492,415259.9093
6,1920,NEWARK,580,415442.9146
7,1920,NEWARK,676,415625.526
8,1920,NEWARK,NA,415807.741
9,1920,NEWARK,NA,415989.5572
10,1920,NEWARK,500,416170.972
11,1920,NEWARK,498,416351.983
12,1920,NEWARK,188,416532.5876
13,1920,NEWARK,181,416712.7834
14,1920,NEWARK,121,416892.5678
15,1920,NEWARK,52,417071.9383
16,1920,NEWARK,43,417250.8925
17,1920,NEWARK,22,417429.4277
18,1920,NEWARK,2,417607.5416
19,1920,NEWARK,NA,417785.2316
20,1920,NEWARK,8,417962.4953
21,1920,NEWARK,7,418139.33
22,1920,NEWARK,14,418315.7333
23,1920,NEWARK,15,418491.7028
24,1920,NEWARK,22,418667.2359
25,1920,NEWARK,46,418842.33
26,1920,NEWARK,51,419016.9828
1,1920,PHILADELPHIA,660,1823779
2,1920,PHILADELPHIA,1048,1824662.727
3,1920,PHILADELPHIA,852,1825543.873
4,1920,PHILADELPHIA,1145,1826422.43
5,1920,PHILADELPHIA,1244,1827298.395
6,1920,PHILADELPHIA,1273,1828171.762
7,1920,PHILADELPHIA,1312,1829042.524
8,1920,PHILADELPHIA,1219,1829910.678
9,1920,PHILADELPHIA,1132,1830776.217
10,1920,PHILADELPHIA,964,1831639.136
11,1920,PHILADELPHIA,919,1832499.43
12,1920,PHILADELPHIA,553,1833357.093
13,1920,PHILADELPHIA,279,1834212.12
14,1920,PHILADELPHIA,144,1835064.505
15,1920,PHILADELPHIA,88,1835914.243
16,1920,PHILADELPHIA,45,1836761.329
17,1920,PHILADELPHIA,16,1837605.758
18,1920,PHILADELPHIA,7,1838447.523
19,1920,PHILADELPHIA,10,1839286.619
20,1920,PHILADELPHIA,9,1840123.042
21,1920,PHILADELPHIA,12,1840956.785
22,1920,PHILADELPHIA,10,1841787.843
23,1920,PHILADELPHIA,12,1842616.212
24,1920,PHILADELPHIA,16,1843441.884
25,1920,PHILADELPHIA,25,1844264.856
26,1920,PHILADELPHIA,36,1845085.121
1,1920,PITTSBURGH,153,588343
2,1920,PITTSBURGH,348,588549.5873
3,1920,PITTSBURGH,486,588758.7438
4,1920,PITTSBURGH,562,588970.4493
5,1920,PITTSBURGH,NA,589184.6834
6,1920,PITTSBURGH,NA,589401.4259
7,1920,PITTSBURGH,553,589620.6565
8,1920,PITTSBURGH,936,589842.3549
9,1920,PITTSBURGH,NA,590066.5008
10,1920,PITTSBURGH,NA,590293.0739
11,1920,PITTSBURGH,1280,590522.0539
12,1920,PITTSBURGH,927,590753.4206
13,1920,PITTSBURGH,325,590987.1536
